MGI:1920018	Topbp1
MGI:1920024	Neil1
MGI:1920030	Rspo3
MGI:1920036	Tdp1
MGI:1920039	Veph1
MGI:1920040	Ssbp1
MGI:1920082	Crtac1
MGI:1920086	Pot1b
MGI:1920112	Cox15
MGI:1920145	Setd5
MGI:1920150	Ndufv2
MGI:1920152	Spock3
MGI:1920175	March1
MGI:1920177	Hepacam
MGI:1920188	Hspb11
MGI:1920194	2900026A02Rik
MGI:1920197	Phykpl
MGI:1920199	Ccnt2
MGI:1920210	Top1mt
MGI:1920211	Slc17a7
MGI:1920212	Tymp
MGI:1920223	Fbxo47
MGI:1920228	Cnih3
MGI:1920243	Appl1
MGI:1920249	Insig2
MGI:1920257	Rnf169
MGI:1920260	Gpr22
MGI:1920266	Kremen2
MGI:1920328	Pmpcb
MGI:1920334	Pak7
MGI:1920336	Rps6ka5
MGI:1920347	Dact2
MGI:1920393	Wdr37
MGI:1920416	Tm7sf2
MGI:1920421	Trmt10a
MGI:1920428	Wasl
MGI:1920431	Nfatc4
MGI:1920441	Fezf1
MGI:1920453	Zzz3
MGI:1920480	Bmper
MGI:1920501	Setd7
MGI:1920546	Rhobtb3
MGI:1920563	Rpgrip1l
MGI:1920566	Calr3
MGI:1920577	Pradc1
MGI:1920583	Slc25a31
MGI:1920590	Nptxr
MGI:1920591	Arhgef6
MGI:1920672	Prox2
MGI:1920703	1700067K01Rik
MGI:1920706	Izumo1
MGI:1920753	Mbd3l1
MGI:1920831	Stk36
MGI:1920866	Pldi
MGI:1920897	Capn9
MGI:1920904	Ccrl2
MGI:1920908	Spns1
MGI:1920910	Cabp4
MGI:1920918	Ttc21b
MGI:1920929	Tex19.1
MGI:1920940	Glipr1
MGI:1920951	Megf11
MGI:1920955	Mark4
MGI:1920958	Dppa3
MGI:1920970	Cst6
MGI:1920982	Muc16
MGI:1920989	Cby1
MGI:1920999	Ttc7
MGI:1921152	Psmb11
MGI:1921160	Arhgap18
MGI:1921164	Irak3
MGI:1921166	Ift57
MGI:1921241	Atl1
MGI:1921248	Herc3
MGI:1921256	Dnm1l
MGI:1921258	Arsg
MGI:1921268	Als2
MGI:1921269	Traf3ip1
MGI:1921273	Rd3
MGI:1921275	Nphp3
MGI:1921303	Grip1
MGI:1921305	Plce1
MGI:1921318	Asz1
MGI:1921325	Syce1
MGI:1921341	Npl
MGI:1921346	Hvcn1
MGI:1921354	Abcb6
MGI:1921355	Gga2
MGI:1921361	Rbm19
MGI:1921362	Usp16
MGI:1921366	Pi16
MGI:1921367	Actr3
MGI:1921372	Tmem43
MGI:1921373	Foxp4
MGI:1921375	Armc8
MGI:1921376	Syvn1
MGI:1921381	Sash3
MGI:1921384	Cyp2s1
MGI:1921387	Nuak2
MGI:1921393	Opa1
MGI:1921394	Robo4
MGI:1921395	F13a1
MGI:1921396	Dock8
MGI:1921405	Errfi1
MGI:1921416	Tmem38a
MGI:1921424	Gtsf1
MGI:1921428	Stk40
MGI:1921435	Gbe1
MGI:1921437	Katnb1
MGI:1921441	P2ry13
MGI:1921444	Rnd3
MGI:1921448	Dtx2
MGI:1921452	Fblim1
MGI:1921455	Acsl3
MGI:1921488	Mterfd3
MGI:1921494	Atg7
MGI:1921495	Ctbs
MGI:1921506	Cyld
MGI:1921518	Aven
MGI:1921537	Kcmf1
MGI:1921538	Spem1
MGI:1921552	Mtmr3
MGI:1921572	Cxxc1
MGI:1921584	Ranbp10
MGI:1921588	Slc6a19
MGI:1921593	Crtc2
MGI:1921605	Smchd1
MGI:1921620	Rptor
MGI:1921622	Ulk4
MGI:1921624	Clec16a
MGI:1921626	Myo18b
MGI:1921633	Ubap2l
MGI:1921636	Rmi1
MGI:1921637	4932438H23Rik
MGI:1921662	Gle1
MGI:1921684	Sohlh2
MGI:1921690	Cmip
MGI:1921692	Sgms2
MGI:1921700	Pank2
MGI:1921713	Exoc3l2
MGI:1921718	Hyal5
MGI:1921719	Taf7l
MGI:1921731	Batf2
MGI:1921740	Mamstr
MGI:1921743	Tnks2
MGI:1921749	Sost
MGI:1921761	Lrrc17
MGI:1921763	Neto2
MGI:1921765	Cdkal1
MGI:1921802	Nipal3
MGI:1921811	Nkx6-3
MGI:1921831	Sbf2
MGI:1921867	Scpep1
MGI:1921903	Pomk
MGI:1921932	Wdr35
MGI:1921941	Tdrd9
MGI:1921979	Setmar
MGI:1921982	Stx11
MGI:1921984	Rhoh
MGI:1921997	Ddit4
MGI:1921998	Slamf8
MGI:1922004	Dhcr24
MGI:1922011	Mxra8
MGI:1922012	Mdga1
MGI:1922019	Pik3cb
MGI:1922022	Atp13a2
MGI:1922032	Glt8d2
MGI:1922035	Fam73b
MGI:1922038	E2f8
MGI:1922075	Senp6
MGI:1922083	Ciapin1
MGI:1922139	Timmdc1
MGI:1922169	Slc35f6
MGI:1922177	Pmis2
MGI:1922184	Armc4
MGI:1922246	Usp47
MGI:1922257	Fam63a
MGI:1922269	Rnase10
MGI:1922283	Mei4
MGI:1922300	Kif27
MGI:1922374	Nxnl2
MGI:1922391	Rasd2
MGI:1922394	Pdzd2
MGI:1922484	Rnf19b
MGI:1922542	Prkd3
MGI:1922552	Asxl2
MGI:1922595	Slamf7
MGI:1922637	Sirt4
MGI:1922638	Boll
MGI:1922658	Dph3
MGI:1922665	Arhgap12
MGI:1922667	Rspo2
MGI:1922670	Secisbp2
MGI:1922709	Syce3
MGI:1922722	1700009P17Rik
MGI:1922757	Pou5f2
MGI:1922783	Nme5
MGI:1922815	Ccdc101
MGI:1922818	Capsl
MGI:1922820	Nhej1
MGI:1922855	Kdm5b
MGI:1922858	Chmp4b
MGI:1922870	Kxd1
MGI:1922908	Pabpc1l
MGI:1922919	Pik3r4
MGI:1922928	Ippk
MGI:1922960	Rbm12
MGI:1922973	Amotl1
MGI:1922981	Idnk
MGI:1922984	Mff
MGI:1922985	Pank1
MGI:1922986	Bcl2l12
MGI:1922997	Sesn3
MGI:1923016	Dcstamp
MGI:1923020	Brsk2
MGI:1923028	Them4
MGI:1923032	Lca5
MGI:1923036	Ckap5
MGI:1923038	Smurf1
MGI:1923041	Fbxw8
MGI:1923055	Nln
MGI:1923062	Tasp1
MGI:1923076	Senp2
MGI:1923078	Hormad2
MGI:1923097	Ispd
MGI:1923113	Clec4g
MGI:1923239	Treml4
MGI:1923294	Ncapg2
MGI:1923367	Arhgap15
MGI:1923373	Gpsm2
MGI:1923385	Prex2
MGI:1923392	Ppp1r14c
MGI:1923396	Stx16
MGI:1923407	Slc35d3
MGI:1923433	Celf6
MGI:1923442	Abhd12
MGI:1923457	Tmem98
MGI:1923488	Grhpr
MGI:1923492	Rph3al
MGI:1923500	Krt75
MGI:1923510	Ttc8
MGI:1923513	Gstk1
MGI:1923517	Fads1
MGI:1923539	Phf14
MGI:1923551	Trafd1
MGI:1923558	Rab1b
MGI:1923560	Steap4
MGI:1923582	Cog2
MGI:1923596	Rars2
MGI:1923615	Tbx18
MGI:1923626	Slc24a2
MGI:1923646	Nfxl1
MGI:1923658	Abcc3
MGI:1923670	Pifo
MGI:1923688	Rftn1
MGI:1923691	Daam2
MGI:1923707	Ccdc134
MGI:1923709	Car12
MGI:1923714	Casc5
MGI:1923724	Spon2
MGI:1923727	Pcolce2
MGI:1923733	Lmf1
MGI:1923734	Kndc1
MGI:1923735	Glt8d1
MGI:1923749	Clasp2
MGI:1923750	Ip6k2
MGI:1923764	Tmub1
MGI:1923776	Gatc
MGI:1923777	Il34
MGI:1923799	Cecr2
MGI:1923802	Plekha5
MGI:1923810	Prss8
MGI:1923816	Fam101b
MGI:1923820	Tbata
MGI:1923824	Mfsd2a
MGI:1923827	Faf2
MGI:1923876	Msi2
MGI:1923928	Tmem67
MGI:1923935	Eif4g3
MGI:1923936	Clip3
MGI:1923938	Arfrp1
MGI:1923959	Arpc2
MGI:1923969	Kansl1
MGI:1923972	Ckmt2
MGI:1923990	Efr3a
MGI:1923992	Snx27
MGI:1923993	Gje1
MGI:1923998	Pbrm1
MGI:1924007	Trdn
MGI:1924023	Wdyhv1
MGI:1924029	Cluap1
MGI:1924050	Usp42
MGI:1924053	2410141K09Rik
MGI:1924054	Kdm4c
MGI:1924066	Sdccag8
MGI:1924086	Polr3f
MGI:1924093	Dtl
MGI:1924100	Ago4
MGI:1924104	Gper1
MGI:1924105	Slc17a5
MGI:1924106	Catsper3
MGI:1924134	Cyfip2
MGI:1924143	Cers2
MGI:1924148	B3gat1
MGI:1924161	Brd1
MGI:1924209	Chmp5
MGI:1924217	2700049A03Rik
MGI:1924237	Hdhd2
MGI:1924238	Rdh10
MGI:1924281	Slc9a8
MGI:1924285	Kdm8
MGI:1924290	Atg16l1
MGI:1924294	Arid2
MGI:1924303	Sun1
MGI:1924305	Krt76
MGI:1924317	Cacfd1
MGI:1924337	Ankrd11
MGI:1924366	Mtmr2
MGI:1924375	Il33
MGI:1924393	Trip11
MGI:1924399	Pacs2
MGI:1924407	Dpcd
MGI:1924415	Atp6v0d2
MGI:1924427	Sobp
MGI:1924446	Nxnl1
MGI:1924487	Cc2d2a
MGI:1924536	Nkrf
MGI:1924621	Sec24a
MGI:1924696	Heg1
MGI:1924730	Kidins220
MGI:1924781	Anks1b
MGI:1924802	Shisa4
MGI:1924817	Tram2
MGI:1924823	Vps33a
MGI:1924825	Kmt2e
MGI:1924828	Bcl9
MGI:1924832	Mboat7
MGI:1924836	Mthfd1l
MGI:1924840	Chst15
MGI:1924845	Nup210l
MGI:1924846	Gpr110
MGI:1924872	Apex2
MGI:1924880	Prdm8
MGI:1924885	Socs6
MGI:1924893	C030046E11Rik
MGI:1924894	C330007P06Rik
MGI:1924897	Trat1
MGI:1924923	Defb41
MGI:1924933	Ehmt1
MGI:1924937	Kcnq5
MGI:1924963	Peli3
MGI:1925021	Csrnp3
MGI:1925037	Gramd1b
MGI:1925049	Sla2
MGI:1925055	Esco1
MGI:1925139	Lbh
MGI:1925144	Prickle2
MGI:1925152	Prune
MGI:1925177	Ccdc88a
MGI:1925179	Yipf6
MGI:1925213	Hook1
MGI:1925224	Rdh12
MGI:1925226	Nuak1
MGI:1925230	Sbf1
MGI:1925237	Ascc3
MGI:1925255	Rrn3
MGI:1925302	Tmem190
MGI:1925331	Crisp4
MGI:1925338	Sowahb
MGI:1925384	Lpar4
MGI:1925491	Batf3
MGI:1925499	Gpr115
MGI:1925503	Map4k5
MGI:1925528	Ddo
MGI:1925537	Zfyve20
MGI:1925542	Orai1
MGI:1925559	Cul9
MGI:1925571	Ankrd23
MGI:1925619	Icam4
MGI:1925638	Mvp
MGI:1925644	Ddx52
MGI:1925705	Helz
MGI:1925723	Skap1
MGI:1925810	Gpr124
MGI:1925835	Phf17
MGI:1925847	Fhod3
MGI:1925906	Brd8
MGI:1925938	Nol3
MGI:1926005	Fam122b
MGI:1926007	Rictor
MGI:1926033	Brpf1
MGI:1926034	Celf3
MGI:1926039	Vsig1
MGI:1926051	Ak7
MGI:1926058	Stxbp5
MGI:1926063	Nckap1l
MGI:1926073	5830428H23Rik
MGI:1926074	Ubash3a
MGI:1926075	Desi2
MGI:1926078	Rhot1
MGI:1926080	Slc25a12
MGI:1926089	Slc5a10
MGI:1926097	Prima1
MGI:1926145	Pus7l
MGI:1926157	Atf6
MGI:1926159	Mdn1
MGI:1926162	Sp2
MGI:1926163	Ltn1
MGI:1926170	Dlst
MGI:1926189	Emilin1
MGI:1926194	Tnip1
MGI:1926209	Dek
MGI:1926212	Med12
MGI:1926218	Cysltr1
MGI:1926224	Rbfox1
MGI:1926228	Serinc1
MGI:1926230	Treh
MGI:1926232	Srsf7
MGI:1926234	Tmem27
MGI:1926252	Gipc1
MGI:1926259	Iigp1
MGI:1926269	Mrpl38
MGI:1926287	Plac1
MGI:1926288	Tg(BCL2L1)1Cbt
MGI:1926296	Tg(BCL2L1)2Cbt
MGI:1926306	Tg(BMP4)6Blh
MGI:1926314	Tg(EGFR)0Jlj
MGI:1926315	Tg(EGFR)1Jlj
MGI:1926321	Postn
MGI:1926324	Tg(EGFR)2Jlj
MGI:1926325	Tg(EGFR)3Jlj
MGI:1926328	Tg(EGFR)4Jlj
MGI:1926330	Tg(EGFR)5Jlj
MGI:1926334	Ppp2r1a
MGI:1926342	Sult2b1
MGI:1926346	Tg(FGF7)2Efu
MGI:1926347	Tg(FGF7)11Efu
MGI:1926348	Tg(FGF7)29Efu
MGI:1926350	Tg(FGFR2)1Saw
MGI:1926359	Tg(Foxn1)6Jlb
MGI:1926360	Tg(Foxn1)1Jlb
MGI:1926362	Tg(Foxn1)E1Hon
MGI:1926363	Tg(Foxn1)G2Hon
MGI:1926367	Tg(Hgf)1Paus
MGI:1926368	Syt5
MGI:1926369	Tg(Msx2)1Rem
MGI:1926370	Tg(APOC1)1Lmh
MGI:1926371	Tg(APOC1)3Lmh
MGI:1926372	Tg(IGF1)1Jdg
MGI:1926375	Rassf5
MGI:1926376	Tg(Igf1)1Hys
MGI:1926387	Cdon
MGI:1926395	Wtap
MGI:1926441	Tg(ITGA5)0794Fmw
MGI:1926442	Tg(ITGA5)0858Fmw
MGI:1926443	Tg(ITGA5)0844Fmw
MGI:1926444	Tg(ITGB1)0870Fmw
MGI:1926445	Tg(ITGB1)0840Fmw
MGI:1926446	Cd274
MGI:1926447	Tg(ITGB1)0869Fmw
MGI:1926449	Tg(ITGA2)1067Fmw
MGI:1926450	Tg(ITGA2)1070Fmw
MGI:1926451	Tg(ITGA2)1075Fmw
MGI:1926453	Tg(KRT14-cre)1Efu
MGI:1926455	Tg(Il1a)1.1Tsk
MGI:1926456	Tg(Il1a)1.2Tsk
MGI:1926460	Tg(Il6)1Efu
MGI:1926461	Tg(JUP)4Pac
MGI:1926463	Tg(JUP)9Pac
MGI:1926464	Tg(JUP)45Pac
MGI:1926468	Tg(JUP)21Pac
MGI:1926470	Tg(KRT16/KRT14)A2Cou
MGI:1926471	Fancg
MGI:1926475	Tg(KRT16)10Cou
MGI:1926476	Tg(KRT16)13Cou
MGI:1926479	Lat2
MGI:1926483	Pvrl1
MGI:1926501	Tg(LEF1)1Efu
MGI:1926555	Mapk8ip2
MGI:1926562	Gucy1a3
MGI:1926594	P2ry4
MGI:1926609	Trp53inp1
MGI:1926611	Tg(Ngf)47Kma
MGI:1926612	Tg(Ngf)56Kma
MGI:1926613	Tg(Bdnf)1Kma
MGI:1926614	Tg(Ntf3)1Kma
MGI:1926615	Tg(Notch1)1Anc
MGI:1926618	Tg(Notch1)A3Rko
MGI:1926619	Tg(Notch1)A4Rko
MGI:1926620	Tg(Notch1)A5Rko
MGI:1926621	Tg(Notch1)A7Rko
MGI:1926624	Tg(PTHLH)7Wmp
MGI:1926776	Tg(KRT5-cre)1Tak
MGI:1926779	Tg(Krt2-9)1Grog
MGI:1926781	Tg(Tgfa)1Efu
MGI:1926782	Tg(Tgfb1)1Der
MGI:1926785	Tg(Av-E1A)901Gpd
MGI:1926787	Tg(Av-E1A)906Gpd
MGI:1926790	Fzr1
MGI:1926792	Tg(Zfp38)D1Htz
MGI:1926793	Tg(Zfp38)Y7Htz
MGI:1926794	Tg(Zfp38)A4Htz
MGI:1926795	Tg(Zfp38)B8Htz
MGI:1926796	Tg(Otc)94Mori
MGI:1926797	Tg(rv-CYCLIN)29Dlh
MGI:1926803	Kcnq4
MGI:1926834	Fn3k
MGI:1926837	skhr
MGI:1926855	Kcnq1ot1
MGI:1926879	Taf8
MGI:1926884	Huwe1
MGI:1926916	Tg(Krt2-6a)1Der
MGI:1926917	Tg(Krt2-6a)2Der
MGI:1926918	Tg(Krt2-6a)3Der
MGI:1926919	Tg(Krt2-6a)4Der
MGI:1926923	Bcmo1
MGI:1926943	Atp12a
MGI:1926944	Calcrl
MGI:1926945	Trpv4
MGI:1926952	Cyb5
MGI:1926966	Eif3c
MGI:1926967	Hsd17b12
MGI:1927065	Cables1
MGI:1927070	Dusp10
MGI:1927072	Ppp1r15a
MGI:1927073	Slc29a1
MGI:1927086	Ube4b
MGI:1927126	Slc5a7
MGI:1927133	Gmfb
MGI:1927136	Arl6
MGI:1927139	Sv2a
MGI:1927140	Git1
MGI:1927144	Sav1
MGI:1927152	Syne1
MGI:1927166	Chst11
MGI:1927167	Morf4l2
MGI:1927169	B4galt5
MGI:1927184	Nrgn
MGI:1927197	Shoc2
MGI:1927230	Trio
MGI:1927233	Tl
MGI:1927235	Mbtps1
MGI:1927237	Cgn
MGI:1927238	Mllt1
MGI:1927243	Rala
MGI:1927244	Ralb
MGI:1927248	Kcnj1
MGI:1927259	Trpv6
MGI:1927290	Zbtb33
MGI:1927338	Sv2b
MGI:1927339	Mpp5
MGI:1927343	Rps6kb2
MGI:1927344	Gmnn
MGI:1927345	Xrcc2
MGI:1927347	Smarce1
MGI:1927379	Rhbg
MGI:1927449	Zbp1
MGI:1927470	Spag5
MGI:1927471	Lsr
MGI:1927479	Sap30bp
MGI:1927489	Pdlim5
MGI:1927498	Rgs18
MGI:1927505	Tas1r1
MGI:1927542	Pitpnb
MGI:1927549	Foxb1
MGI:1927555	Slc4a4
MGI:1927578	Smpd3
MGI:1927580	Bloc1s6
MGI:1927593	Ptges
MGI:1927596	Gprc5b
MGI:1927616	Trps1
MGI:1927642	Irx6
MGI:1927653	Gpr88
MGI:1927655	Ggcx
MGI:1927664	Sirt2
MGI:1927665	Sirt3
MGI:1927669	Cyp4f14
MGI:1927715	Sp5
MGI:1927753	Inpp5e
MGI:1927803	Fcamr
MGI:1927809	Cdcs1
MGI:1927811	Minute
MGI:1927851	Gpr85
MGI:1927868	Pex14
MGI:1927899	Mmp19
MGI:1927947	Sep15
MGI:1927999	Mlxipl
MGI:1928099	Pglyrp2
MGI:1928144	Plekha2
MGI:1928268	Ireb2
MGI:1928271	Diet1
MGI:1928369	Slc2a5
MGI:1928370	Rhog
MGI:1928375	Arpc3
MGI:1928376	Ptpn9
MGI:1928377	Elf4
MGI:1928379	Asna1
MGI:1928380	B4galt6
MGI:1928386	Rassf1
MGI:1928392	Dpt
MGI:1928394	Mtor
MGI:1928395	Snx1
MGI:1928396	Pdcd10
MGI:1928401	Clip1
MGI:1928480	Acpp
MGI:1928481	Lgals8
MGI:1928482	Mbnl1
MGI:1928485	Mlycd
MGI:1928486	Tdo2
MGI:1928487	Stk3
MGI:1928488	Akap8
MGI:1928503	Gpr37l1
MGI:1928676	Htra2
MGI:1928716	Hag
MGI:1928741	Ranbp9
MGI:1928743	Kcnd3
MGI:1928744	Vapb
MGI:1928745	Slc4a8
MGI:1928753	Pfdn5
MGI:1928760	Ruvbl1
MGI:1928761	Slc19a2
MGI:1928820	Ascl3
MGI:1928842	Cacna1h
MGI:1928882	Cigs1
MGI:1928897	Piwil1
MGI:1928898	Usp14
MGI:1928899	Tacc2
MGI:1928900	Ehd3
MGI:1928901	Pdzk1
MGI:1928902	Rqcd1
MGI:1928904	Mocs1
MGI:1928953	Ccl24
MGI:1928976	Strx2
MGI:1928977	Strx3
MGI:1928978	Strx4
MGI:1928982	Sta2
MGI:1928983	Sta3
MGI:1928984	rsnd
MGI:1928985	Dlp1
MGI:1928986	Dlp2
MGI:1928987	Dlp3
MGI:1928988	Crpt
MGI:1928990	Cat6
MGI:1928991	pcat
MGI:1928992	Dib1
MGI:1928993	Dib2
MGI:1928994	Tro
MGI:1929004	Stk4
MGI:1929022	Polr1e
MGI:1929059	Rybp
MGI:1929069	Rnf8
MGI:1929074	Rev1
MGI:1929076	Htra1
MGI:1929094	Lgals12
MGI:1929095	Uso1
MGI:1929096	Thsd1
MGI:1929100	Stam2
MGI:1929114	Zfp111
MGI:1929183	Tsc1
MGI:1929205	Cigs2
MGI:1929209	Cldn18
MGI:1929213	Zbtb20
MGI:1929214	Ap3m2
MGI:1929215	Vps41
MGI:1929230	Bloc1s4
MGI:1929258	Kcnip3
MGI:1929269	Tmed2
MGI:1929270	Dstn
MGI:1929282	Ptges3
MGI:1929289	Adrm1
MGI:1929459	Rabgef1
MGI:1929461	Lphn1
MGI:1929468	Txn2
MGI:1929469	Lpar3
MGI:1929470	Tyk2
MGI:1929471	Myoz1
MGI:1929473	Rgr
MGI:1929475	Irak1bp1
MGI:1929494	Grlf1
MGI:1929501	Arl6ip5
MGI:1929512	Litaf
MGI:1929514	Mlst8
MGI:1929518	Zic5
MGI:1929519	Slc16a8
MGI:1929538	Dap3
MGI:1929554	Cal
MGI:1929601	Ndfip1
MGI:1929608	Aatf
MGI:1929612	Ikbke
MGI:1929618	Stard3
MGI:1929628	Rsad2
MGI:1929639	Tg(Trp53R172L)4491Jmr
MGI:1929640	Tg(Trp53R172H)8512Jmr
MGI:1929645	Rec8
MGI:1929646	Pex3
MGI:1929651	Supt20
MGI:1929655	Cript
MGI:1929658	Tbk1
MGI:1929666	Sorcs1
MGI:1929676	Prokr1
MGI:1929699	Arl3
MGI:1929701	Metap2
MGI:1929704	Zfp191
MGI:1929709	Plin4
MGI:1929735	Asb1
MGI:1929772	Dpysl5
MGI:1929813	Cacna2d2
MGI:1929864	Myg1
MGI:1929865	Nampt
MGI:1929871	Terf2ip
MGI:1929878	Smoc1
MGI:1929882	As3mt
MGI:1929883	Bin3
MGI:1929885	Tnmd
MGI:1929898	Cend1
MGI:1929913	Bcl11b
MGI:1929915	Ncoa6
MGI:1929938	Perp
MGI:1929940	Bcam
MGI:1929955	Akr1a1
MGI:1929988	Klf15
MGI:1929996	Trpm7
MGI:1930001	Bhlhe22
MGI:1930003	Trem3
MGI:1930004	Cst10
MGI:1930005	Trem1
MGI:1930008	Ghrl
MGI:1930009	Ppp2r3c
MGI:1930016	Shank3
MGI:1930036	Piwil2
MGI:1930042	Dclre1a
MGI:1930076	Rps6ka4
MGI:1930079	Fads2
MGI:1930088	Clcf1
MGI:1930089	Mcm3ap
MGI:1930124	Apom
MGI:1930125	Pdcd1lg2
MGI:1930134	Ern1
MGI:1930146	Pmaip1
MGI:1930150	Popdc2
MGI:1930171	Pvrl3
MGI:1930182	Nme3
MGI:1930187	Maged1
MGI:1930190	Cramp1l
MGI:1930199	Tg(MMTV-Notch4)3Rnc
MGI:1930201	Tg(WapNotch4)10Rnc
MGI:1930203	Tg(MMTVneu)202Mul
MGI:1930205	Tg(K6ODCtr)55Tgo
MGI:1930242	Nobq1
MGI:1930243	Nobq2
MGI:1930252	Srd5a3
MGI:1930618	Krit1
MGI:1930704	Bhlhe41
MGI:1930705	Stx1b
MGI:1930715	Ube2d2a
MGI:1930751	Trpc4ap
MGI:1930768	Arid3b
MGI:1930773	Pnkd
MGI:1930780	Myh10
MGI:1930791	Tex101
MGI:1930803	Tesc
MGI:1930813	Osr2
MGI:1930819	Pbbcp1
MGI:1930943	Rrad
MGI:1930948	Gar1
MGI:1930949	Gpr180
MGI:1930958	Tnk1
MGI:1930964	Thap11
MGI:1931001	Edaradd
MGI:1931010	Acp6
MGI:1931026	Sertad2
MGI:1931028	Recql4
MGI:1931035	Nelfb
MGI:1931053	March7
MGI:1931086	Tusc2
MGI:1931123	Inpp4a
MGI:1931130	Tac4
MGI:1931144	Parva
MGI:1931151	Mtes1
MGI:1931221	Hdac9
MGI:1931237	Wwox
MGI:1931256	Cubn
MGI:1931271	Olfr160
MGI:1931295	Rab27b
MGI:1931307	Slc19a3
MGI:1931441	Qtrt1
MGI:1931457	Cblc
MGI:1931465	Pycard
MGI:1931466	Selk
MGI:1931523	Hist1h1a
MGI:1931526	Hist1h1c
MGI:1931527	Hist1h1e
MGI:1931551	Rhoj
MGI:1931560	Dhx58
MGI:1931595	Nfkbiz
MGI:1931627	Fgf16
MGI:1931749	Pum1
MGI:1931751	Pum2
MGI:1931787	Scyl1
MGI:1931825	Chst5
MGI:1931834	Nckipsd
MGI:1931838	Dbn1
MGI:1931842	Sle1a
MGI:1931843	Sle1b
MGI:1931844	Sle1c
MGI:1931874	Dnajb1
MGI:1932040	Sil1
MGI:1932051	Kat5
MGI:1932093	Jdp2
MGI:1932101	Ankrd17
MGI:1932115	Papolb
MGI:1932134	Rpgrip1
MGI:1932137	Tnxb
MGI:1932199	Tanidd1
MGI:1932200	Tanidd2
MGI:1932201	Tanidd3
MGI:1932202	Tabw
MGI:1932203	Tafat
MGI:1932286	Egln1
MGI:1932287	Egln2
MGI:1932288	Egln3
MGI:1932339	Sf3b1
MGI:1932374	Cacng7
MGI:1932376	Cacng8
MGI:1932386	Ift122
MGI:1932389	Tlr9
MGI:1932404	Phip
MGI:1932407	Celf4
MGI:1932410	Il23a
MGI:1932466	Klb
MGI:1932475	Siglece
MGI:1932502	Bw17
MGI:1932503	Bw18
MGI:1932506	Insq2
MGI:1932507	Insq3
MGI:1932516	Insq4
MGI:1932517	Insq5
MGI:1932519	Triglq1
MGI:1932520	Triglq2
MGI:1932521	Phospq1
MGI:1932535	Glis2
MGI:1932544	Ndst3
MGI:1932575	Sp6
MGI:1932576	Akap12
MGI:1932622	Cstf2t
MGI:1932682	Cxcl16
MGI:1932697	Lamtor2
MGI:1932872	Ctns
MGI:1932915	Ndel1
MGI:1932969	pogo
MGI:1932970	Ucn3
MGI:1933111	Apobec3
MGI:1933114	Bcl9l
MGI:1933154	Slc26a5
MGI:1933155	Arl4d
MGI:1933158	Impa1
MGI:1933163	Trim2
MGI:1933165	Plagl2
MGI:1933177	Pik3ap1
MGI:1933185	Ctps2
MGI:1933192	Nxf2
MGI:1933196	Rad54l2
MGI:1933206	Grin3a
MGI:1933212	Ngrn
MGI:1933218	Tdrd1
MGI:1933227	Tex14
MGI:1933237	Tex11
MGI:1933244	Tktl1
MGI:1933277	Gtf2a1
MGI:1933281	Sycp2
MGI:1933331	Elovl4
MGI:1933365	Sytl1
MGI:1933366	Sytl2
MGI:1933383	Niacr1
MGI:1933388	Bicc1
MGI:1933401	Zfp202
MGI:1933403	Erap1
MGI:1933527	Srrt
MGI:1933533	Hamp
MGI:1933546	Tas1r2
MGI:1933547	Tas1r3
MGI:1933548	Actl6b
MGI:1933549	Slmap
MGI:1933750	hml
MGI:1933754	Nedd4l
MGI:1933785	Exen1
MGI:1933786	Dnaja3
MGI:1933812	Wg1
MGI:1933813	Wg2
MGI:1933814	Wg3
MGI:1933817	Carp1
MGI:1933818	Carp2
MGI:1933819	Carp3
MGI:1933820	Jam2
MGI:1933821	Cara1
MGI:1933822	Cara2
MGI:1933823	Cara3
MGI:1933824	Carfhg1
MGI:1933825	Jam3
MGI:1933826	Carfhg2
MGI:1933827	Feml1
MGI:1933828	Feml2
MGI:1933829	Feml3
MGI:1933833	Nrg4
MGI:1933846	Mmp1a
MGI:1933966	Mcam
MGI:1933973	Rbfox2
MGI:1933987	Athsq1
MGI:1933988	Kremen1
MGI:1933989	Athsq2
MGI:1933993	Kcnn1
MGI:1934028	Ntng1
MGI:1934029	Usp8
MGI:1934031	Pi4k2a
MGI:1934129	Gpr84
MGI:1934133	Gpr87
MGI:1934135	Sucnr1
MGI:1934229	Setdb1
MGI:1934234	Pip4k2b
MGI:1934582	Cxcr6
MGI:1934604	Lias
MGI:1934606	Alms1
MGI:1934609	Dilp3
MGI:1934610	Dilp4
MGI:1934624	Rvm
MGI:1934634	dal
MGI:1934667	Tnfrsf25
MGI:1934674	Bts2
MGI:1934765	Gpnmb
MGI:1934816	Tex15
MGI:1934835	Ube2n
MGI:1934919	Rnf111
MGI:1934943	Amn
MGI:1935121	Sez6l
MGI:1935127	Smarca1
MGI:1935129	Smarca5
MGI:1935145	Mllt6
MGI:1935147	Arid1a
MGI:1935151	Klf7
MGI:1935168	Hxl
MGI:1935212	Pcdhga1
MGI:2135267	Bbs2
MGI:2135272	Vangl2
MGI:2135283	Igsf9
MGI:2135548	Il24
MGI:2135589	Clec2d
MGI:2135593	Hadha
MGI:2135607	Sirt1
MGI:2135608	Pard3
MGI:2135609	Lin7a
MGI:2135610	Dync1li1
MGI:2135611	Immp2l
